时间,方向,类型,张数,价格,手续费,盈亏,原因
2025-11-30 04:51:00,多,多单全平,10,90903.90,4.5452,16.17,"✅【平多已执行】 💰 持仓均价: 90696.7 ✂️ 平仓价格: 90903.9 📦 平仓数量: 10.0 📝 平仓原因: 1分钟超买且盈利大于200|单张盈利:207.20 ⏰ 时间: 2025-11-30 04:51:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 683.05 boll45缩口 1930.03  ema15 90725.84 ema30 90796.94 ema60 90625.20 ema120 89964.82 boll20-up 91017.66 boll20-down90334.61 boll45-up 91975.15 boll45-dowm90045.12 atr 104.55 , boll宽度 0.005850  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-11-30 11:08:00,空,空单全平,10,90606.30,4.5303,22.05,"✅【平空已执行】 💰 持仓均价: 90872.1 ✂️ 平仓价格: 90606.3 📦 平仓数量: 10.0 📝 平仓原因: 20周期布林带下轨下穿45周期布林带中轨，同时盈利大于180｜单张盈利:265.80 ⏰ 时间: 2025-11-30 11:08:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 707.26 boll45缩口 1886.19  ema15 90785.07 ema30 90806.88 ema60 90666.56 ema120 90059.45 boll20-up 91076.82 boll20-down90369.56 boll45-up 91897.22 boll45-dowm90011.03 atr 80.56 , boll宽度 0.004251  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-11-30 11:43:00,空,首次开空,10,90869.00,4.5434,0.00,"✅【首次开空】 📉 当前价格: 90869.0 💰 开仓均价: 90869.0 📦 开仓数量: 10 ⏰ 时间: 2025-11-30 11:43:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 707.26 boll45缩口 1886.19  ema15 90785.07 ema30 90806.88 ema60 90666.56 ema120 90059.45 boll20-up 91076.82 boll20-down90369.56 boll45-up 91897.22 boll45-dowm90011.03 atr 107.61 , boll宽度 0.006148  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-11-30 13:17:00,空,空单全平,10,90640.70,4.5320,18.30,"✅【平空已执行】 💰 持仓均价: 90869.0 ✂️ 平仓价格: 90640.7 📦 平仓数量: 10.0 📝 平仓原因: 1分钟超卖且盈利大于200|单张盈利:228.30 ⏰ 时间: 2025-11-30 13:17:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 670.04 boll45缩口 1843.88  ema15 90783.51 ema30 90803.47 ema60 90673.88 ema120 90083.09 boll20-up 91080.74 boll20-down90410.70 boll45-up 91855.49 boll45-dowm90011.61 atr 62.48 , boll宽度 0.002781  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-11-30 13:22:00,多,首次开多,10,90627.60,4.5314,0.00,"✅【首次开多】 📈 当前价格: 90627.6 💰 开仓均价: 90627.6 📦 开仓数量: 10 ⏰ 时间: 2025-11-30 13:22:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 670.04 boll45缩口 1843.88  ema15 90783.51 ema30 90803.47 ema60 90673.88 ema120 90083.09 boll20-up 91080.74 boll20-down90410.70 boll45-up 91855.49 boll45-dowm90011.61 atr 64.56 , boll宽度 0.003210  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-11-30 14:06:00,多,多单全平,10,90830.00,4.5415,15.70,"✅【平多已执行】 💰 持仓均价: 90627.6 ✂️ 平仓价格: 90830.0 📦 平仓数量: 10.0 📝 平仓原因: 1分钟超买且盈利大于200|单张盈利:202.40 ⏰ 时间: 2025-11-30 14:06:00 WWWWWWWWWW 不开单标志:True， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 638.17 boll45缩口 1805.84  ema15 90793.16 ema30 90807.16 ema60 90680.01 ema120 90095.94 boll20-up 91082.44 boll20-down90444.27 boll45-up 91821.21 boll45-dowm90015.37 atr 71.21 , boll宽度 0.002706  suokou_first:True , suokou_second: True   EMA进入boll45停机：False"
2025-11-30 15:48:00,空,首次开空,10,90976.30,4.5488,0.00,"✅【首次开空】 📉 当前价格: 90976.3 💰 开仓均价: 90976.3 📦 开仓数量: 10 ⏰ 时间: 2025-11-30 15:48:00 WWWWWWWWWW 不开单标志:True， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 640.56 boll45缩口 1725.92  ema15 90810.14 ema30 90815.02 ema60 90688.17 ema120 90109.71 boll20-up 91098.84 boll20-down90458.28 boll45-up 91762.12 boll45-dowm90036.20 atr 55.66 , boll宽度 0.002618  suokou_first:True , suokou_second: True   EMA进入boll45停机：False"
2025-12-01 02:00:00,空,空单全平,10,91404.80,4.5702,-47.42,"✅【平空已执行】 💰 持仓均价: 90976.3 ✂️ 平仓价格: 91404.8 📦 平仓数量: 10.0 📝 平仓原因: 极度危险期已到来，立刻清空所有空单 ⏰ 时间: 2025-12-01 02:00:00 WWWWWWWWWW 不开单标志:True， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1343.86 boll45缩口 1333.81  ema15 91292.12 ema30 91127.08 ema60 90907.72 ema120 90325.36 boll20-up 91808.55 boll20-down90464.69 boll45-up 91571.25 boll45-dowm90237.44 atr 113.24 , boll宽度 0.007447  suokou_first:True , suokou_second: True   EMA进入boll45停机：False"
2025-12-01 13:08:00,多,首次开多,10,85643.40,4.2822,0.00,"✅【首次开多】 📈 当前价格: 85643.4 💰 开仓均价: 85643.4 📦 开仓数量: 10 ⏰ 时间: 2025-12-01 13:08:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 9197.18 boll45缩口 6363.95  ema15 88516.27 ema30 89557.62 ema60 90116.89 ema120 90010.43 boll20-up 94446.88 boll20-down85249.70 boll45-up 93552.46 boll45-dowm87188.51 atr 183.19 , boll宽度 0.010578  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-12-01 13:25:00,多,多单全平,10,85892.50,4.2946,20.62,"✅【平多已执行】 💰 持仓均价: 85643.4 ✂️ 平仓价格: 85892.5 📦 平仓数量: 10.0 📝 平仓原因: 20周期布林带上轨上穿45周期中轨，同时获利大于180｜单张盈利:249.10 ⏰ 时间: 2025-12-01 13:25:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 9197.18 boll45缩口 6363.95  ema15 88516.27 ema30 89557.62 ema60 90116.89 ema120 90010.43 boll20-up 94446.88 boll20-down85249.70 boll45-up 93552.46 boll45-dowm87188.51 atr 170.91 , boll宽度 0.009019  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-12-01 17:26:00,多,首次开多,10,86476.10,4.3238,0.00,"✅【首次开多】 📈 当前价格: 86476.1 💰 开仓均价: 86476.1 📦 开仓数量: 10 ⏰ 时间: 2025-12-01 17:26:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 9922.69 boll45缩口 7730.90  ema15 87710.30 ema30 88854.63 ema60 89671.40 ema120 89786.92 boll20-up 93851.31 boll20-down83928.62 boll45-up 93879.19 boll45-dowm86148.29 atr 133.74 , boll宽度 0.005976  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-12-01 17:43:00,多,多单全平,10,86765.40,4.3383,24.59,"✅【平多已执行】 💰 持仓均价: 86476.1 ✂️ 平仓价格: 86765.4 📦 平仓数量: 10.0 📝 平仓原因: 20周期布林带上轨上穿45周期中轨，同时获利大于180｜单张盈利:289.30 ⏰ 时间: 2025-12-01 17:43:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 9922.69 boll45缩口 7730.90  ema15 87710.30 ema30 88854.63 ema60 89671.40 ema120 89786.92 boll20-up 93851.31 boll20-down83928.62 boll45-up 93879.19 boll45-dowm86148.29 atr 131.09 , boll宽度 0.005150  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-12-01 18:16:00,多,首次开多,10,86580.00,4.3290,0.00,"✅【首次开多】 📈 当前价格: 86580.0 💰 开仓均价: 86580.0 📦 开仓数量: 10 ⏰ 时间: 2025-12-01 18:16:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 9814.93 boll45缩口 7978.82  ema15 87572.39 ema30 88709.62 ema60 89570.93 ema120 89734.36 boll20-up 93555.18 boll20-down83740.25 boll45-up 93911.46 boll45-dowm85932.64 atr 120.42 , boll宽度 0.003021  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-12-01 20:48:00,多,补仓开多,10,84911.70,4.2456,0.00,"✅【第六套补仓逻辑——小级别危险策略】 ✅【多仓加仓 第1次】 📉 当前价格: 84911.7 💰 当前均价: 85745.85 📦 加仓数量: 10 📦 总持仓量: 20.0 🔻 当前亏损比例: 1.93% ⏰ 时间: 2025-12-01 20:48:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 9502.70 boll45缩口 8659.48  ema15 87139.46 ema30 88338.42 ema60 89324.02 ema120 89603.59 boll20-up 92814.90 boll20-down83312.20 boll45-up 94026.96 boll45-dowm85367.48 atr 222.39 , boll宽度 0.019208  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-12-01 21:03:00,多,多单全平,20,86002.90,8.6003,42.81,"✅【平多已执行】 💰 持仓均价: 85745.85 ✂️ 平仓价格: 86002.9 📦 平仓数量: 20.0 📝 平仓原因: 20周期布林带上轨上穿45周期中轨，同时获利大于180｜单张盈利:257.05 ⏰ 时间: 2025-12-01 21:03:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 9122.09 boll45缩口 8905.52  ema15 86990.73 ema30 88184.30 ema60 89213.38 ema120 89543.19 boll20-up 92350.22 boll20-down83228.13 boll45-up 94038.58 boll45-dowm85133.06 atr 330.38 , boll宽度 0.019174  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-12-02 01:44:00,空,首次开空,10,85155.00,4.2577,0.00,"✅【首次开空】 📉 当前价格: 85155.0 💰 开仓均价: 85155.0 📦 开仓数量: 10 ⏰ 时间: 2025-12-02 01:44:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 6489.98 boll45缩口 10217.59  ema15 86151.93 ema30 87436.27 ema60 88687.81 ema120 89250.85 boll20-up 89777.86 boll20-down83287.88 boll45-up 94194.69 boll45-dowm83977.10 atr 315.91 , boll宽度 0.016495  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-12-02 01:59:00,空,空单全平,10,84886.10,4.2443,22.65,"✅【平空已执行】 💰 持仓均价: 85155.0 ✂️ 平仓价格: 84886.1 📦 平仓数量: 10.0 📝 平仓原因: 获利大于ATR:255.99285714285776 以上，完美离场｜单张盈利:268.90 ⏰ 时间: 2025-12-02 01:59:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 6489.98 boll45缩口 10217.59  ema15 86151.93 ema30 87436.27 ema60 88687.81 ema120 89250.85 boll20-up 89777.86 boll20-down83287.88 boll45-up 94194.69 boll45-dowm83977.10 atr 255.99 , boll宽度 0.012777  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-12-02 04:00:00,空,首次开空,10,85164.80,4.2582,0.00,"✅【首次开空】 📉 当前价格: 85164.8 💰 开仓均价: 85164.8 📦 开仓数量: 10 ⏰ 时间: 2025-12-02 04:00:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 3057.54 boll45缩口 10740.85  ema15 85841.49 ema30 87031.51 ema60 88355.92 ema120 89053.22 boll20-up 87417.60 boll20-down84360.06 boll45-up 94081.71 boll45-dowm83340.86 atr 257.79 , boll宽度 0.009174  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-12-02 09:06:00,空,补仓开空,10,87246.00,4.3623,0.00,"✅【第六套补仓逻辑——小级别危险信号】 ✅【空仓加仓 第1次】 📈 当前价格: 87246.0 💰 当前均价: 86205.40 📦 加仓数量: 10 📦 总持仓量: 20.0 🔻 当前亏损比例: 2.44% ⏰ 时间: 2025-12-02 09:06:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 2912.74 boll45缩口 10627.11  ema15 86117.59 ema30 86854.76 ema60 88056.87 ema120 88841.73 boll20-up 87352.40 boll20-down84439.66 boll45-up 93533.78 boll45-dowm82906.67 atr 208.52 , boll宽度 0.008280  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-12-02 23:03:00,空,补仓开空,10,90136.90,4.5068,0.00,"✅【第二套补仓逻辑】 ✅【空仓加仓 第2次】 📈 当前价格: 90136.9 💰 当前均价: 87515.90 📦 加仓数量: 10 📦 总持仓量: 30.000000000000004 🔻 当前亏损比例: 4.56% ⏰ 时间: 2025-12-02 23:03:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 4569.53 boll45缩口 7169.02  ema15 87646.78 ema30 87346.13 ema60 87864.64 ema120 88558.91 boll20-up 89358.41 boll20-down84788.88 boll45-up 90607.81 boll45-dowm83438.79 atr 403.21 , boll宽度 0.034006  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-12-02 23:04:00,空,空单减仓,10,89963.90,4.4982,-249.30,"🔴【空单做T已正式启动-0】 💹 当前价格：89963.90 ✅ 已平第2层补仓 🎯 第2层开仓价：90136.9 📦 已平数量：10 张 💵 第2层盈利：173.00 点 ---------- 📊 剩余仓位数量：20.000000000000004 ⚖️ 当前均价：87515.90 🧮 剩余修正后均价：86205.40 ---------- 📉 当前均价盈利：-2448.00 点 📉 修正后均价盈利：-3758.50 点 ---------- 💰 本轮做T累计盈利：15.57 USDT 📉 已平仓累计亏损：247.25 USDT ---------- ⏰ 本轮做T次数：1 ⏰第六套做T逻辑标志:False ⏰ 平仓时间：2025-12-02 23:04:00 ===============  WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 4569.53 boll45缩口 7169.02  ema15 87646.78 ema30 87346.13 ema60 87864.64 ema120 88558.91 boll20-up 89358.41 boll20-down84788.88 boll45-up 90607.81 boll45-dowm83438.79 atr 403.21 , boll宽度 0.034006  suokou_first:False , suokou_second: False   EMA进入boll45停机：False=============== 📋 剩余持仓情况： 🔹 第一枪开仓价：85164.8，数量：10，盈利：-4799.10点  - 第1层（第2枪）：价格: 87246.00, 数量: 10.00 张,盈利：-2717.90点 "
2025-12-03 09:50:00,空,补仓开空,10,92340.90,4.6170,0.00,"✅【第六套补仓逻辑——小级别危险信号】 ✅【空仓加仓 第2次】 📈 当前价格: 92340.9 💰 当前均价: 89124.23 📦 加仓数量: 10 📦 总持仓量: 30.000000000000004 🔻 当前亏损比例: 5.51% ⏰ 时间: 2025-12-03 09:50:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 8842.23 boll45缩口 9466.16  ema15 90573.36 ema30 89406.21 ema60 88911.84 ema120 89017.86 boll20-up 94024.18 boll20-down85181.95 boll45-up 92360.65 boll45-dowm82894.49 atr 215.23 , boll宽度 0.014708  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-12-03 09:51:00,空,空单减仓,10,92206.20,4.6103,-312.81,"🔴【空单做T已正式启动-0】 💹 当前价格：92206.20 ✅ 已平第2层补仓 🎯 第2层开仓价：92340.9 📦 已平数量：10 张 💵 第2层盈利：134.70 点 ---------- 📊 剩余仓位数量：20.000000000000004 ⚖️ 当前均价：89124.23 🧮 剩余修正后均价：86205.40 ---------- 📉 当前均价盈利：-3081.97 点 📉 修正后均价盈利：-6000.80 点 ---------- 💰 本轮做T累计盈利：27.69 USDT 📉 已平仓累计亏损：558.53 USDT ---------- ⏰ 本轮做T次数：2 ⏰第六套做T逻辑标志:False ⏰ 平仓时间：2025-12-03 09:51:00 ===============  WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 8842.23 boll45缩口 9466.16  ema15 90573.36 ema30 89406.21 ema60 88911.84 ema120 89017.86 boll20-up 94024.18 boll20-down85181.95 boll45-up 92360.65 boll45-dowm82894.49 atr 215.23 , boll宽度 0.014708  suokou_first:False , suokou_second: False   EMA进入boll45停机：False=============== 📋 剩余持仓情况： 🔹 第一枪开仓价：85164.8，数量：10，盈利：-7041.40点  - 第1层（第2枪）：价格: 87246.00, 数量: 10.00 张,盈利：-4960.20点 "
2025-12-03 10:14:00,空,补仓开空,10,92847.50,4.6424,0.00,"✅【第六套补仓逻辑——小级别危险信号】 ✅【空仓加仓 第2次】 📈 当前价格: 92847.5 💰 当前均价: 90365.32 📦 加仓数量: 10 📦 总持仓量: 30.000000000000004 🔻 当前亏损比例: 4.18% ⏰ 时间: 2025-12-03 10:14:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 8930.00 boll45缩口 9892.50  ema15 90848.33 ema30 89623.42 ema60 89038.44 ema120 89079.93 boll20-up 94354.58 boll20-down85424.58 boll45-up 92725.02 boll45-dowm82832.52 atr 282.73 , boll宽度 0.017999  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-12-03 10:19:00,空,空单减仓,10,92603.10,4.6302,-228.41,"🔴【空单做T已正式启动-0】 💹 当前价格：92603.10 ✅ 已平第2层补仓 🎯 第2层开仓价：92847.5 📦 已平数量：10 张 💵 第2层盈利：244.40 点 ---------- 📊 剩余仓位数量：20.000000000000004 ⚖️ 当前均价：90365.32 🧮 剩余修正后均价：86205.40 ---------- 📉 当前均价盈利：-2237.78 点 📉 修正后均价盈利：-6397.70 点 ---------- 💰 本轮做T累计盈利：49.69 USDT 📉 已平仓累计亏损：784.54 USDT ---------- ⏰ 本轮做T次数：3 ⏰第六套做T逻辑标志:False ⏰ 平仓时间：2025-12-03 10:19:00 ===============  WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 8930.00 boll45缩口 9892.50  ema15 90848.33 ema30 89623.42 ema60 89038.44 ema120 89079.93 boll20-up 94354.58 boll20-down85424.58 boll45-up 92725.02 boll45-dowm82832.52 atr 287.99 , boll宽度 0.017631  suokou_first:False , suokou_second: False   EMA进入boll45停机：False=============== 📋 剩余持仓情况： 🔹 第一枪开仓价：85164.8，数量：10，盈利：-7438.30点  - 第1层（第2枪）：价格: 87246.00, 数量: 10.00 张,盈利：-5357.10点 "
